,sn,params,model,trainMode,xname,Rcv,Rnc,Ry,Rp,splits,spIdx,ginni
1970,12,7.0,plsregress,crossed,tesselsWB642,0.22395320067786995,0.276606175095783,1.0,0.7558708319085152,1,0.003519305424354645,0.41642072256947493
1971,12,8.0,plsregress,crossed,tesselsWB642,0.22446855354910353,0.27348427096143474,1.0,0.7556833006739447,1,0.0035380117123616334,0.4191614053781178
1972,12,9.0,plsregress,crossed,tesselsWB642,0.2241229835123057,0.2776759415911747,1.0,0.7426463943253411,1,0.003575720333621735,0.41989342677114394
1973,12,10.0,plsregress,crossed,tesselsWB642,0.21893027114529154,0.2675121170347481,1.0,0.7260516889946952,1,0.0037681047701112204,0.421262301753132
1974,12,11.0,plsregress,crossed,tesselsWB642,0.21603020750376833,0.26641859957998876,1.0,0.7129388894266243,1,0.003936989011078666,0.42419561130655153
1975,12,12.0,plsregress,crossed,tesselsWB642,0.2129108110417651,0.2636628496005315,1.0,0.7054001921402889,1,0.00404773084413408,0.4255480624124646
1976,12,13.0,plsregress,crossed,tesselsWB642,0.21328124628188225,0.2572728945366739,1.0,0.6761444185663732,1,0.003998102985079631,0.4257473426699272
1977,12,14.0,plsregress,crossed,tesselsWB642,0.213885811440131,0.24861709279453514,1.0,0.674450113856244,1,0.004096933295000616,0.42899187084384544
1978,12,15.0,plsregress,crossed,tesselsWB642,0.20759704023402614,0.2501667352092028,1.0,0.6821084661338864,1,0.004088302240198718,0.4280921158476507
1979,12,16.0,plsregress,crossed,tesselsWB642,0.20699923968961398,0.2510012612694465,1.0,0.6650801222072732,1,0.004176222354406975,0.42837220782796853
1980,12,17.0,plsregress,crossed,tesselsWB642,0.20672217213207095,0.2464655776423532,1.0,0.6764178028292959,1,0.004372307634114093,0.4292507075630372
1981,12,18.0,plsregress,crossed,tesselsWB642,0.2040642255486182,0.24278565620846554,1.0,0.6904652731797756,1,0.004638679128787845,0.4319574168140594
1982,12,19.0,plsregress,crossed,tesselsWB642,0.20019428514237692,0.23847270331657697,1.0,0.6920272108031555,1,0.00467729466701373,0.43272221646447373
1983,12,20.0,plsregress,crossed,tesselsWB642,0.20127348800197065,0.23833546115357712,1.0,0.6924439792003052,1,0.004656263011926953,0.4323476703735045
1984,14,1.0,plsregress,crossed,tesselsWB642,0.1210303332693658,0.1941502042645872,1.0,0.5810850818898237,1,0.0014157608569027916,0.21001578195004886
1985,14,2.0,plsregress,crossed,tesselsWB642,0.15246567011791945,0.21651370332687564,1.0,0.6337264248153822,1,0.00232349135067889,0.34488422635022387
1986,14,3.0,plsregress,crossed,tesselsWB642,0.13485232379067416,0.1903128943563751,1.0,0.713410072007754,1,0.002593214711928241,0.3797481995320922
1987,14,4.0,plsregress,crossed,tesselsWB642,0.15757946985206284,0.19939352122041176,1.0,0.7930640925480881,1,0.0031366818625379995,0.39873512279442375
1988,14,5.0,plsregress,crossed,tesselsWB642,0.16087992802703854,0.20579883911311395,1.0,0.7840491587146775,1,0.0034550232960149415,0.40915774078519235
1989,14,6.0,plsregress,crossed,tesselsWB642,0.16381521960171874,0.209166524099566,1.0,0.7923518449978483,1,0.0035240084715146775,0.4088867220502048
1990,14,7.0,plsregress,crossed,tesselsWB642,0.17332954451673577,0.21266168655990406,1.0,0.826487957835455,1,0.00365512105113712,0.41754116006793046
1991,14,8.0,plsregress,crossed,tesselsWB642,0.17063558688828098,0.20670444260583523,1.0,0.840453405171918,1,0.003720724007491876,0.41757731747646576
1992,14,9.0,plsregress,crossed,tesselsWB642,0.1714769243649919,0.2088841707057354,1.0,0.8332191484553435,1,0.003839058217376567,0.4236359289855958
1993,14,10.0,plsregress,crossed,tesselsWB642,0.18464893564023369,0.22395455414230064,1.0,0.8468974509859066,1,0.0037980526918275173,0.4214695393743243
1994,14,11.0,plsregress,crossed,tesselsWB642,0.17930376028662864,0.2101957881019932,1.0,0.8262649297051903,1,0.00395692129181625,0.4241096797143686
1995,14,12.0,plsregress,crossed,tesselsWB642,0.17631437953714682,0.20620853332226435,1.0,0.829142240654959,1,0.004005729038387916,0.4243067011084045
1996,14,13.0,plsregress,crossed,tesselsWB642,0.16101167561492502,0.17763245007132641,1.0,0.8167366330653243,1,0.004016682552815418,0.4250179959032163
1997,14,14.0,plsregress,crossed,tesselsWB642,0.14136437780140862,0.15260584615156314,1.0,0.805811214022974,1,0.00413918853549422,0.4284251403929069
1998,14,15.0,plsregress,crossed,tesselsWB642,0.13575802912736884,0.14843380880133947,1.0,0.8023116750784796,1,0.004215223169903639,0.428412386491015
1999,14,16.0,plsregress,crossed,tesselsWB642,0.12419037404431241,0.13686513822008411,1.0,0.803856580165128,1,0.0044753852139973,0.428826518456412
2000,14,17.0,plsregress,crossed,tesselsWB642,0.122427614028679,0.13312661439773554,1.0,0.7920049653941511,1,0.004512743608422317,0.42960408125174493
2001,14,18.0,plsregress,crossed,tesselsWB642,0.12307113029021763,0.1346416941661582,1.0,0.7846433982058243,1,0.004575347229700094,0.4309472701757746
2002,14,19.0,plsregress,crossed,tesselsWB642,0.12075237728236511,0.13221390469689506,1.0,0.7850519516624982,1,0.0046670794930623585,0.43229242691156794
2003,14,20.0,plsregress,crossed,tesselsWB642,0.11933779646368109,0.1301916380976454,1.0,0.7802096782326874,1,0.004664467758283293,0.43170868108639504
2004,15,1.0,plsregress,crossed,tesselsWB642,0.19477410516654603,0.35304648744695605,1.0,0.6076590025233682,1,0.001927914073152909,0.34480625295816053
2005,15,2.0,plsregress,crossed,tesselsWB642,0.19650886220739136,0.23962375853586623,1.0,0.7917662753191201,1,0.002654736855759737,0.3638425073054136
2006,15,3.0,plsregress,crossed,tesselsWB642,0.21531298915273625,0.25662990000580144,1.0,0.8261531915303281,1,0.0028095612536525646,0.38221321672442066
2007,15,4.0,plsregress,crossed,tesselsWB642,0.24012406744757084,0.255955802146023,1.0,0.8460961091853384,1,0.003054526754978452,0.3946469566332531
2008,15,5.0,plsregress,crossed,tesselsWB642,0.2512852582147399,0.2468758230258678,1.0,0.8267091767376782,1,0.0031827070961123337,0.4027182798418213
2009,15,6.0,plsregress,crossed,tesselsWB642,0.27031592835908563,0.2562754515459552,1.0,0.8361108432149107,1,0.003482001079302769,0.41053412143704754
2010,15,7.0,plsregress,crossed,tesselsWB642,0.2770391031381215,0.2624832921142641,1.0,0.8343698704270367,1,0.003492672910060443,0.41292553406439086
2011,15,8.0,plsregress,crossed,tesselsWB642,0.2762107064788454,0.26202428448678045,1.0,0.8200809744930262,1,0.0035610012901549064,0.41469309376384833
2012,15,9.0,plsregress,crossed,tesselsWB642,0.276799730197159,0.2532424127563293,1.0,0.8032896990113959,1,0.0035567421520729344,0.41568972828243
2013,15,10.0,plsregress,crossed,tesselsWB642,0.2715061019204378,0.22567926744621894,1.0,0.7710411099753142,1,0.0036089577693261404,0.41979201192938354
2014,15,11.0,plsregress,crossed,tesselsWB642,0.2775166517973404,0.2287635486518279,1.0,0.7476463379408547,1,0.003643491076739711,0.4203220198232358
2015,15,12.0,plsregress,crossed,tesselsWB642,0.27514365994240114,0.22544466033973265,1.0,0.7406826086676265,1,0.003690634671747821,0.4204931652876275
2016,15,13.0,plsregress,crossed,tesselsWB642,0.2730599059782724,0.22279987568587525,1.0,0.726308370710794,1,0.003799895210846391,0.4232883124709554
2017,15,14.0,plsregress,crossed,tesselsWB642,0.27242725827137765,0.22325304286375067,1.0,0.7356147748491988,1,0.003835725738273068,0.42170492154110195
2018,15,15.0,plsregress,crossed,tesselsWB642,0.27097914978592286,0.23076788213541116,1.0,0.7253426850408975,1,0.0038240631529934247,0.42122229784629994
2019,15,16.0,plsregress,crossed,tesselsWB642,0.26875799766139313,0.23259734812243202,1.0,0.7318866551374331,1,0.003918536520947112,0.4227649805671692
2020,15,17.0,plsregress,crossed,tesselsWB642,0.25488515516166355,0.23136972588523533,1.0,0.7382601402362716,1,0.0039305953842455965,0.42333362239506506
2021,15,18.0,plsregress,crossed,tesselsWB642,0.253951198848632,0.23468979205954763,1.0,0.7347590367616088,1,0.003993614579616391,0.4244696851810374
2022,15,19.0,plsregress,crossed,tesselsWB642,0.246319085940903,0.23041610256434805,1.0,0.700096918174441,1,0.004051793498045204,0.4256318929138465
2023,15,20.0,plsregress,crossed,tesselsWB642,0.24366745267266535,0.22680059682483375,1.0,0.6961873436325808,1,0.004138221474136761,0.42601464519792365
2024,17,1.0,plsregress,crossed,tesselsWB642,0.18674089592163026,0.22845186948598134,1.0,0.6465931224235982,1,0.0021374677538380216,0.35399148676578257
2025,17,2.0,plsregress,crossed,tesselsWB642,0.24743088553716702,0.2898369383172789,1.0,0.7568684230858704,1,0.0024134152251663434,0.3731806952139075
2026,17,3.0,plsregress,crossed,tesselsWB642,0.2644869191081012,0.3128362346125458,1.0,0.7742421773832239,1,0.0027798845195595424,0.39867996053161175
2027,17,4.0,plsregress,crossed,tesselsWB642,0.2759033273416554,0.3195829131093231,1.0,0.7583619187975793,1,0.002773886873544286,0.3981615193609197
2028,17,5.0,plsregress,crossed,tesselsWB642,0.2939505556152922,0.34442494467330126,1.0,0.7748901138170199,1,0.002839955704072243,0.40189162715550836
2029,17,6.0,plsregress,crossed,tesselsWB642,0.28484470905617665,0.34448904935029134,1.0,0.7732806002651276,1,0.0030072833810803226,0.4040550079412331
2030,17,7.0,plsregress,crossed,tesselsWB642,0.3005641247811713,0.358057946093149,1.0,0.7862486384808952,1,0.0030958701789094052,0.40895804365754396
2031,17,8.0,plsregress,crossed,tesselsWB642,0.29210891278470014,0.3120790064160842,1.0,0.800799723762923,1,0.003244220281994257,0.41241690363364525
2032,17,9.0,plsregress,crossed,tesselsWB642,0.29486749284890096,0.3116108802651974,1.0,0.8047473811936725,1,0.0033053019107175843,0.4129654585080801
2033,17,10.0,plsregress,crossed,tesselsWB642,0.3052562516913854,0.32840757271843796,1.0,0.7903837064512667,1,0.00336067961518578,0.41419963313582175
2034,17,11.0,plsregress,crossed,tesselsWB642,0.30774772751147944,0.3351297755650267,1.0,0.7940729254331019,1,0.0034449665024549035,0.4150740271853203
2035,17,12.0,plsregress,crossed,tesselsWB642,0.30147824014860924,0.3281529531040887,1.0,0.7843241165176893,1,0.0037972899965463165,0.41680534403986197
2036,17,13.0,plsregress,crossed,tesselsWB642,0.29907914333618335,0.3225347451219507,1.0,0.7737603153717288,1,0.0038095830174293337,0.41801569554119733
2037,17,14.0,plsregress,crossed,tesselsWB642,0.307780378440826,0.31023957083757087,1.0,0.7605350528505803,1,0.003890969714994875,0.42117804834918754
2038,17,15.0,plsregress,crossed,tesselsWB642,0.3020578925289932,0.3015133588746597,1.0,0.7475043983583904,1,0.003955926947433542,0.4223754670874114
2039,17,16.0,plsregress,crossed,tesselsWB642,0.298357184053574,0.29531260082437166,1.0,0.7388006001457769,1,0.003971866166613412,0.4238945942147916
2040,17,17.0,plsregress,crossed,tesselsWB642,0.3003089442435277,0.2963662496942651,1.0,0.7357486768671216,1,0.00405004529569923,0.4252278024550495
2041,17,18.0,plsregress,crossed,tesselsWB642,0.2907778304710598,0.29499946904968555,1.0,0.7190669993178416,1,0.004185256817278305,0.4256210366349605
2042,17,19.0,plsregress,crossed,tesselsWB642,0.29898431962110456,0.297111909178824,1.0,0.7066204200896075,1,0.004236378646092271,0.4264919134669672
2043,17,20.0,plsregress,crossed,tesselsWB642,0.2986130445963736,0.29533423576215045,1.0,0.6973861300354538,1,0.004263223688459131,0.42818358961596403
2044,18,1.0,plsregress,crossed,tesselsWB642,0.14892518582622954,0.2068406202440119,1.0,0.6961509940922509,1,0.002225744422630114,0.3409637219196038
2045,18,2.0,plsregress,crossed,tesselsWB642,0.1420864230216069,0.18441280596686843,1.0,0.5836350341736544,1,0.0027161780758662856,0.37807398556700156
2046,18,3.0,plsregress,crossed,tesselsWB642,0.14492480714760045,0.17294872605901135,1.0,0.6627608769240236,1,0.00306122028513572,0.4069245235829732
2047,18,4.0,plsregress,crossed,tesselsWB642,0.13379968978401574,0.15206098220539627,1.0,0.7122701068142234,1,0.003556576921550639,0.41582822109169804
2048,18,5.0,plsregress,crossed,tesselsWB642,0.14037237813394418,0.16067685401992213,1.0,0.7232317106151522,1,0.0036810739153047747,0.4155679566813175
2049,18,6.0,plsregress,crossed,tesselsWB642,0.14365603700994264,0.16986292331060868,1.0,0.6926431135304528,1,0.003659776738400586,0.4156779696554967
2050,18,7.0,plsregress,crossed,tesselsWB642,0.149634328367558,0.15304974343003497,1.0,0.7070379886867355,1,0.0038415892449072857,0.41609973950581014
2051,18,8.0,plsregress,crossed,tesselsWB642,0.15035558385814476,0.1605134073560876,1.0,0.6918063818372144,1,0.004017651936130583,0.42005503802959127
2052,18,9.0,plsregress,crossed,tesselsWB642,0.15267652124850326,0.16148605695829824,1.0,0.690574434820375,1,0.004132057106134955,0.4195616071959929
2053,18,10.0,plsregress,crossed,tesselsWB642,0.1629957351136186,0.17249159934240793,1.0,0.6860187354681109,1,0.0043223932363351415,0.4203761482830138
2054,18,11.0,plsregress,crossed,tesselsWB642,0.15651207601998177,0.17162457609385676,1.0,0.6866365825373698,1,0.004428866821453381,0.4205570333935745
2055,18,12.0,plsregress,crossed,tesselsWB642,0.15433980578353193,0.16884209503756756,1.0,0.6710532107655127,1,0.004345248131542794,0.41968573008870314
2056,18,13.0,plsregress,crossed,tesselsWB642,0.1488681136824545,0.16484054897528727,1.0,0.6441827510423144,1,0.004524734935401176,0.4214440190563547
2057,18,14.0,plsregress,crossed,tesselsWB642,0.1479399675690891,0.15938096333994126,1.0,0.6423869956140749,1,0.004627929152857087,0.42158198114367
2058,18,15.0,plsregress,crossed,tesselsWB642,0.15536286477045627,0.1613696597870871,1.0,0.6264053946476059,1,0.0046861647649874515,0.42169955238191026
2059,18,16.0,plsregress,crossed,tesselsWB642,0.15044882536463583,0.15759277876128333,1.0,0.6258483204513542,1,0.0046974132868597565,0.42217870492057796
2060,18,17.0,plsregress,crossed,tesselsWB642,0.14032203974708443,0.15073319243809838,1.0,0.6413562572787695,1,0.004651893643150831,0.4236921768219886
2061,18,18.0,plsregress,crossed,tesselsWB642,0.13765334116005928,0.14745684714451654,1.0,0.6427082023828271,1,0.004676411045047483,0.42456127743318844
2062,18,19.0,plsregress,crossed,tesselsWB642,0.14059659559764617,0.14816453634472324,1.0,0.6328556924589256,1,0.004653310785569607,0.42562894134190027
2063,18,20.0,plsregress,crossed,tesselsWB642,0.13658078345313962,0.14478779287407456,1.0,0.6288403370229791,1,0.004648016743619485,0.4258454021104185
2064,19,1.0,plsregress,crossed,tesselsWB642,0.044789502953796155,0.2935720929001327,1.0,0.16777688624198656,1,0.0020563311324217166,0.3259747638749524
2065,19,2.0,plsregress,crossed,tesselsWB642,0.15029918236865125,0.26764924463194156,1.0,0.48125783380081677,1,0.0029398410575741463,0.410595288316215
2066,19,3.0,plsregress,crossed,tesselsWB642,0.19270998472854808,0.303424416917177,1.0,0.5765375001478341,1,0.0029997561257161937,0.41097739363419244
2067,19,4.0,plsregress,crossed,tesselsWB642,0.20428433054611814,0.316860910571486,1.0,0.5870326061936909,1,0.003009012072395121,0.4080570576215916
2068,19,5.0,plsregress,crossed,tesselsWB642,0.19637352030426727,0.3286016235939588,1.0,0.5571175082836711,1,0.003082784138317119,0.40772000522726964
2069,19,6.0,plsregress,crossed,tesselsWB642,0.17497609390271307,0.2613245162083063,1.0,0.5987990991421045,1,0.0035971397636608824,0.4145417777858719
2070,19,7.0,plsregress,crossed,tesselsWB642,0.1649167432100273,0.2476761215150748,1.0,0.6554006532897695,1,0.003871646142945495,0.4176830324001612
2071,19,8.0,plsregress,crossed,tesselsWB642,0.16622049145332266,0.25002074041298156,1.0,0.6821367606608967,1,0.003816242081445192,0.4174052555784899
2072,19,9.0,plsregress,crossed,tesselsWB642,0.18349896000268914,0.2648131826115743,1.0,0.6834737904129164,1,0.003934571778432654,0.4195064257965672
2073,19,10.0,plsregress,crossed,tesselsWB642,0.18147607793836068,0.2614536091069129,1.0,0.6780172141861077,1,0.0039755050077844864,0.42110252773841444
2074,19,11.0,plsregress,crossed,tesselsWB642,0.1785968541719952,0.26317407169078455,1.0,0.6800909749527752,1,0.004233362844913096,0.4280114435975618
2075,19,12.0,plsregress,crossed,tesselsWB642,0.17914651405872042,0.26333700993458714,1.0,0.649463632616772,1,0.004576837945841034,0.43180577315834395
2076,19,13.0,plsregress,crossed,tesselsWB642,0.17897293156559793,0.26630742249278283,1.0,0.6216174572872302,1,0.004501566378507214,0.4316663030638214
2077,19,14.0,plsregress,crossed,tesselsWB642,0.1686981979243766,0.2629326457710394,1.0,0.6303071559866376,1,0.004533616690903268,0.43302598758603106
2078,19,15.0,plsregress,crossed,tesselsWB642,0.16830127482662635,0.27081980974642667,1.0,0.6318610683633198,1,0.004492855837373725,0.4333430005046282
2079,19,16.0,plsregress,crossed,tesselsWB642,0.17004110314197007,0.2712019649441795,1.0,0.6336240805310405,1,0.00444231808092072,0.4322922408004403
2080,19,17.0,plsregress,crossed,tesselsWB642,0.1658490433673991,0.2699513289491463,1.0,0.6171185332531324,1,0.004468503106834611,0.4324199065600413
2081,19,18.0,plsregress,crossed,tesselsWB642,0.16134323529714067,0.265522956328203,1.0,0.6063041361539694,1,0.0045446080147258094,0.43232113699709257
2082,19,19.0,plsregress,crossed,tesselsWB642,0.1565587460243056,0.2620283437339126,1.0,0.5957907156108377,1,0.0046577454756608,0.43195919925902954
2083,19,20.0,plsregress,crossed,tesselsWB642,0.15028556566755286,0.26077040244561683,1.0,0.5800198898369037,1,0.004730944213045999,0.4314478104122667
2084,20,1.0,plsregress,crossed,tesselsWB642,0.17178417926426998,0.49544990265747446,1.0,0.2701985742455826,1,0.0012912161348363291,0.18358714534048476
2085,20,2.0,plsregress,crossed,tesselsWB642,0.22050963310846974,0.5022519013831785,1.0,0.40782051310411194,1,0.0024367982863737012,0.3516139894922538
2086,20,3.0,plsregress,crossed,tesselsWB642,0.27205934597125253,0.521901563609152,1.0,0.5324926347748502,1,0.002886276080974648,0.3703955708703942
2087,20,4.0,plsregress,crossed,tesselsWB642,0.2742008086457075,0.5186740770733812,1.0,0.5237750269602747,1,0.00302985370541085,0.3787689883678781
2088,20,5.0,plsregress,crossed,tesselsWB642,0.2791101237040214,0.5193056375555324,1.0,0.5446112390630817,1,0.0032639493904887402,0.38423146164321303
2089,20,6.0,plsregress,crossed,tesselsWB642,0.2736602146075588,0.5201336901391727,1.0,0.5206381760991732,1,0.0033249789666682833,0.388612544738209
2090,20,7.0,plsregress,crossed,tesselsWB642,0.31744877818819534,0.5171643113490376,1.0,0.6317642567438879,1,0.0037301123521647187,0.40817362854449707
2091,20,8.0,plsregress,crossed,tesselsWB642,0.3198629865676251,0.5090922666549389,1.0,0.6503039483530124,1,0.0040059761931527296,0.4235196258936115
2092,20,9.0,plsregress,crossed,tesselsWB642,0.31976128653918306,0.5072392459307763,1.0,0.6422917343727167,1,0.004036273597810296,0.424377821178642
2093,20,10.0,plsregress,crossed,tesselsWB642,0.32937313995615547,0.5038025951603864,1.0,0.6747460046299508,1,0.004460117441945153,0.4289267361146743
2094,20,11.0,plsregress,crossed,tesselsWB642,0.3260758480410849,0.4997103281798485,1.0,0.6720462212793439,1,0.00446070757456771,0.4273126269179181
2095,20,12.0,plsregress,crossed,tesselsWB642,0.31154680996192285,0.48974197117249474,1.0,0.6180551112881405,1,0.005298964579669115,0.4332284185222579
2096,20,13.0,plsregress,crossed,tesselsWB642,0.30878591648363235,0.480456139052923,1.0,0.6215373206632102,1,0.005633096623283978,0.43254292874157957
2097,20,14.0,plsregress,crossed,tesselsWB642,0.30113484320423056,0.47936255013963713,1.0,0.6015214528773731,1,0.0058371333390693165,0.4327245015134264
2098,20,15.0,plsregress,crossed,tesselsWB642,0.2954212538507955,0.47835244349094624,1.0,0.5895287872557109,1,0.005776802131280024,0.4335788899624945
2099,20,16.0,plsregress,crossed,tesselsWB642,0.29448579749013426,0.4814600184568942,1.0,0.5781281691744375,1,0.005696924574252222,0.434703868922905
2100,20,17.0,plsregress,crossed,tesselsWB642,0.2958085492726427,0.48165802164200583,1.0,0.581305150213844,1,0.005694608664170037,0.4361330752504363
2101,20,18.0,plsregress,crossed,tesselsWB642,0.2972500674368278,0.4776316077895452,1.0,0.5848104083936322,1,0.0059295723810895,0.43666603679160326
2102,20,19.0,plsregress,crossed,tesselsWB642,0.29769982485562113,0.4760739863256902,1.0,0.5843409505827716,1,0.005875691418354777,0.4372461148111604
2103,20,20.0,plsregress,crossed,tesselsWB642,0.29394718211248594,0.4679284943169798,1.0,0.5758413306996153,1,0.0058277844903303145,0.4365617180089385
2104,21,1.0,plsregress,crossed,tesselsWB642,0.1588598949500299,0.2933958403286729,1.0,0.41619998504656547,1,0.0022674447081545463,0.363905217106837
2105,21,2.0,plsregress,crossed,tesselsWB642,0.1817435589973163,0.14868366612285025,1.0,0.588951871157986,1,0.002625603718453031,0.38236602747022674
2106,21,3.0,plsregress,crossed,tesselsWB642,0.18482954735529405,0.15202024352941826,1.0,0.5738073618694493,1,0.002851549443191139,0.3927534757675374
2107,21,4.0,plsregress,crossed,tesselsWB642,0.1861603266450086,0.17315942045228827,1.0,0.599662958686577,1,0.003241159263141657,0.40181531433260537
2108,21,5.0,plsregress,crossed,tesselsWB642,0.17607614133926705,0.17444043093661663,1.0,0.6125278682852656,1,0.003311636173817034,0.4033922568208069
2109,21,6.0,plsregress,crossed,tesselsWB642,0.17294695134678925,0.13152864053778648,1.0,0.57621979546898,1,0.0034915791327239207,0.41038553448147824
2110,21,7.0,plsregress,crossed,tesselsWB642,0.15729314904650202,0.12017299496813316,1.0,0.5734726793581388,1,0.0035849444025702736,0.4166987884587273
2111,21,8.0,plsregress,crossed,tesselsWB642,0.15978192450727577,0.12287246426029373,1.0,0.5853440966213768,1,0.003719145267794673,0.4152493621378826
2112,21,9.0,plsregress,crossed,tesselsWB642,0.15835542331299546,0.12273057840838739,1.0,0.5906923118423769,1,0.003753280051521925,0.4159048829613286
2113,21,10.0,plsregress,crossed,tesselsWB642,0.157439507680428,0.1261354522503304,1.0,0.5820647294881668,1,0.0038563865397602945,0.4176315173998928
2114,21,11.0,plsregress,crossed,tesselsWB642,0.15444981854507972,0.12374914611039296,1.0,0.576771482386673,1,0.003888732947581715,0.4186532131700958
2115,21,12.0,plsregress,crossed,tesselsWB642,0.15544470130777086,0.11920851904216566,1.0,0.5906046539358618,1,0.0039598620649728975,0.42060284806343173
2116,21,13.0,plsregress,crossed,tesselsWB642,0.15176495719922917,0.10637243166972993,1.0,0.5736562244655264,1,0.003993129307315448,0.42286563634592955
2117,21,14.0,plsregress,crossed,tesselsWB642,0.14908725277536775,0.09803513647343678,1.0,0.5386561686258217,1,0.004030498280519523,0.4229674884239375
2118,21,15.0,plsregress,crossed,tesselsWB642,0.15522260528115842,0.10759523595676095,1.0,0.5495848426374825,1,0.004031014822592997,0.42332327869556186
2119,21,16.0,plsregress,crossed,tesselsWB642,0.14401595689458077,0.11786208425636652,1.0,0.510321114636514,1,0.004119221861303249,0.424295756025184
2120,21,17.0,plsregress,crossed,tesselsWB642,0.13442339331960176,0.1216759675307647,1.0,0.4690101569103801,1,0.00412626225239557,0.4244069771308395
2121,21,18.0,plsregress,crossed,tesselsWB642,0.1341799798165052,0.11537707740389953,1.0,0.45693707561087205,1,0.0041615774888974855,0.4258542287453559
2122,21,19.0,plsregress,crossed,tesselsWB642,0.12253542754699057,0.09650023824195068,1.0,0.4453558767570662,1,0.004177220124115037,0.4264438067317754
2123,21,20.0,plsregress,crossed,tesselsWB642,0.12529721307359404,0.10074874458638063,1.0,0.4519745487951681,1,0.004204718636808471,0.4265281501066801
2124,22,1.0,plsregress,crossed,tesselsWB642,0.15649059026476445,0.3150571709467997,1.0,0.468329261395998,1,0.0020027485974033273,0.3317026882541611
2125,22,2.0,plsregress,crossed,tesselsWB642,0.21911385625109275,0.33955621049859486,1.0,0.632518273973002,1,0.002444198157332969,0.3679611719134738
2126,22,3.0,plsregress,crossed,tesselsWB642,0.23198997315780082,0.35253940164463315,1.0,0.6483148619972414,1,0.0025885517307409575,0.3821798427788711
2127,22,4.0,plsregress,crossed,tesselsWB642,0.2430901349940643,0.3582678525338269,1.0,0.6882755101804974,1,0.0028467329606866884,0.39435222885818216
2128,22,5.0,plsregress,crossed,tesselsWB642,0.25710026574748224,0.36875904600881704,1.0,0.7023173595354697,1,0.0031739608424922383,0.40496729521850044
2129,22,6.0,plsregress,crossed,tesselsWB642,0.26746309657957834,0.3518182247865835,1.0,0.7404662786229284,1,0.00335891942826348,0.41419646700882734
2130,22,7.0,plsregress,crossed,tesselsWB642,0.26065619610272445,0.36078227329447393,1.0,0.6988053463103452,1,0.003413373480522978,0.4134247007225073
2131,22,8.0,plsregress,crossed,tesselsWB642,0.2576713352123191,0.35145042651942704,1.0,0.6870808364877966,1,0.003504518672276584,0.41554020046659146
2132,22,9.0,plsregress,crossed,tesselsWB642,0.26129258458653126,0.3552912231668913,1.0,0.6818499448335712,1,0.0035897964543042463,0.4179489041278306
2133,22,10.0,plsregress,crossed,tesselsWB642,0.2557214059744939,0.34164335336226703,1.0,0.6799243581063972,1,0.003732584634075751,0.4196839842007033
2134,22,11.0,plsregress,crossed,tesselsWB642,0.23372592806890227,0.3377830060880554,1.0,0.6263465589221295,1,0.003792777255328271,0.4215617609984967
2135,22,12.0,plsregress,crossed,tesselsWB642,0.24356226195654376,0.3421544048158366,1.0,0.6267543377484961,1,0.004030036814343646,0.421641067542023
2136,22,13.0,plsregress,crossed,tesselsWB642,0.24368592172664003,0.34316354243244523,1.0,0.6309572555478665,1,0.004231440685803399,0.4238538523755446
2137,22,14.0,plsregress,crossed,tesselsWB642,0.2350144513492808,0.33127231607619056,1.0,0.626805163305417,1,0.004206216857803764,0.42526119025014986
2138,22,15.0,plsregress,crossed,tesselsWB642,0.2256615574577545,0.3188160906299493,1.0,0.6284208661066928,1,0.004168575019220395,0.42514088615096945
2139,22,16.0,plsregress,crossed,tesselsWB642,0.21380907632916496,0.3100423443569304,1.0,0.6283209466443361,1,0.004249535525176971,0.42686665214177444
2140,22,17.0,plsregress,crossed,tesselsWB642,0.21167996385205162,0.3070057743263578,1.0,0.6030433616663837,1,0.004280778464413622,0.4284114374619969
2141,22,18.0,plsregress,crossed,tesselsWB642,0.2059617055484932,0.3041304272759821,1.0,0.5940482641450571,1,0.0043391353231018665,0.42858746129354247
2142,22,19.0,plsregress,crossed,tesselsWB642,0.20384816927708357,0.30096544811453657,1.0,0.590423977490319,1,0.004505413260590286,0.4308023986852408
2143,22,20.0,plsregress,crossed,tesselsWB642,0.20008060991692028,0.29660010421651756,1.0,0.5927467784713338,1,0.004479021018951941,0.4304873994210674
2144,24,1.0,plsregress,crossed,tesselsWB642,0.09360665379909693,0.36130572743368683,1.0,0.23809054251208933,1,0.0014543320729783372,0.23014776906532441
2145,24,2.0,plsregress,crossed,tesselsWB642,0.15388882400631512,0.39097083403105976,1.0,0.3976303650221527,1,0.0022394494599326667,0.34957632665674165
2146,24,3.0,plsregress,crossed,tesselsWB642,0.18085090479790727,0.3833698370670625,1.0,0.5159378290705474,1,0.0026287710063488865,0.3825523245692176
2147,24,4.0,plsregress,crossed,tesselsWB642,0.18599030700805433,0.38501031139050956,1.0,0.5320404513630826,1,0.002744970433205839,0.3885232756792593
2148,24,5.0,plsregress,crossed,tesselsWB642,0.20046195197005917,0.3962361868038113,1.0,0.5415367155634314,1,0.002902246261810015,0.39766303358069066
2149,24,6.0,plsregress,crossed,tesselsWB642,0.20439296680028693,0.3801420884958258,1.0,0.5839526216971507,1,0.0032936230128648636,0.40473452648671504
2150,24,7.0,plsregress,crossed,tesselsWB642,0.20420499652203167,0.3758352114921676,1.0,0.5844832595624586,1,0.0033584066647505463,0.40585252598871413
